Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
"2021-05-07T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.19,"provisorisch"
"2021-05-07T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.92,"provisorisch"
"2021-05-07T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",69.11,"provisorisch"
"2021-05-07T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",86.79,"provisorisch"
"2021-05-07T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.85,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.18,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.56,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.22,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.17,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",56.6,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.71,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.47,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",84.91,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-08T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17679.9,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",19.65,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.78,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.1,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",51.06,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.26,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.54,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",88.5,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-08T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",17262.16,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.72,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.47,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.01,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.26,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.32,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.21,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",72.87,"provisorisch"
"2021-05-08T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.69,"provisorisch"
"2021-05-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.09,"provisorisch"
"2021-05-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.38,"provisorisch"
"2021-05-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",67.77,"provisorisch"
"2021-05-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",90.49,"provisorisch"
"2021-05-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.86,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.1,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.34,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.63,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",63.3,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.53,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.31,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",109.86,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-09T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15141.4,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.08,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.15,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.6,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",61.71,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.38,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.75,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",107.11,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-09T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14595.98,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",29.18,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",13.57,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",51.82,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.17,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.46,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",97.34,"provisorisch"
"2021-05-09T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.1,"provisorisch"
"2021-05-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.02,"provisorisch"
"2021-05-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.37,"provisorisch"
"2021-05-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",80.66,"provisorisch"
"2021-05-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",110.54,"provisorisch"
"2021-05-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.77,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.11,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.07,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.17,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",11.73,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",81.93,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.06,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.19,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",103.6,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-10T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13446.07,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",22.54,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",11.94,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",24.8,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",75.5,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.43,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.51,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",105.69,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-10T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15261.31,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.17,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.16,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.31,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",66.72,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.31,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.91,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",95.62,"provisorisch"
"2021-05-10T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.5,"provisorisch"
"2021-05-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.43,"provisorisch"
"2021-05-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.42,"provisorisch"
"2021-05-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",85.88,"provisorisch"
"2021-05-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",105.47,"provisorisch"
"2021-05-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.71,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.13,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",11.79,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.94,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.5,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",55.33,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.22,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.53,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",72.46,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11337.76,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",21.04,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.04,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.78,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",55.91,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.58,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.81,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",74.45,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11182.14,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",34.1,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.57,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.67,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",42.25,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.71,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.41,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",59.82,"provisorisch"
"2021-05-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.14,"provisorisch"
"2021-05-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.2,"provisorisch"
"2021-05-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",7.99,"provisorisch"
"2021-05-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",61.35,"provisorisch"
"2021-05-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",77.03,"provisorisch"
"2021-05-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.77,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.15,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",14.27,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",5.33,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",19.11,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",53.38,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.22,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.15,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.32,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12872.87,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",22.59,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.87,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",23.46,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",56.29,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.48,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.36,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",73.49,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11397.3,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",36.01,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",22.02,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.1,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",40.21,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.99,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.01,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",61.14,"provisorisch"
"2021-05-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.53,"provisorisch"
"2021-05-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.25,"provisorisch"
"2021-05-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.73,"provisorisch"
"2021-05-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",63.5,"provisorisch"
"2021-05-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.3,"provisorisch"
"2021-05-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.75,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.13,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.01,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.37,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",11.32,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",51.74,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.29,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.8,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",91.79,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8835.9,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",12.87,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.54,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",16.13,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",47.6,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.06,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.48,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",90,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9716.89,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.82,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.34,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.33,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",39.2,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",9.51,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.3,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",75.68,"provisorisch"
"2021-05-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.76,"provisorisch"
"2021-05-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.99,"provisorisch"
"2021-05-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.67,"provisorisch"
"2021-05-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.96,"provisorisch"
"2021-05-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",89.74,"provisorisch"
"2021-05-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.74,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.14,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.85,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.36,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",15.6,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",52.81,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",7.44,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.84,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",88.5,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9775.8,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.67,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",10.67,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.35,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.03,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.76,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.21,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",79.91,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11326.72,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.09,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21.14,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",30.88,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",41.94,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.11,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.93,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",73.11,"provisorisch"
"2021-05-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.01,"provisorisch"
"2021-05-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.06,"provisorisch"
"2021-05-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.13,"provisorisch"
"2021-05-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",64.97,"provisorisch"
"2021-05-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",87.93,"provisorisch"
"2021-05-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.74,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.11,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",4.87,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",0.87,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.98,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",67.1,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.07,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.35,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",82.58,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-05-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5830.68,"provisorisch"
